CustomerID,Recency,Frequency,Monetary,TotalItems,AvgRevenuePerTransaction,UniqueProducts,LifespanDays,TotalTransactions,Cluster,Segment
17709,169,1,137.45,17,19.635714285714283,7,0,7,1,Regular Customers
17711,10,2,385.1,246,16.743478260869566,22,279,23,0,Low Engagement
17712,44,1,522.91,215,18.031379310344825,29,0,29,1,Regular Customers
17714,320,1,153.0,92,15.3,10,0,10,1,Regular Customers
17716,22,11,5655.99,3072,23.085673469387753,171,245,245,2,Loyal Customers
17718,231,1,139.35,83,23.224999999999998,6,0,6,1,Regular Customers
17719,37,15,5396.04,2466,19.693576642335767,111,217,274,2,Loyal Customers
17720,25,4,1195.94,576,23.9188,39,341,50,0,Low Engagement
17722,95,4,2118.04,1475,18.579298245614034,111,270,114,0,Low Engagement
17723,172,2,163.9,42,40.975,3,41,4,1,Regular Customers
17724,70,3,1033.0,300,25.825,38,67,40,0,Low Engagement
17725,15,11,3439.08,2162,17.911875,115,250,192,2,Loyal Customers
17727,14,1,1060.25,645,16.064393939393938,66,0,66,0,Low Engagement
17728,3,3,2876.01,1469,17.430363636363637,153,82,165,0,Low Engagement
17730,2,13,4890.4800000000005,3480,22.641111111111112,127,323,216,2,Loyal Customers
17731,78,4,1240.11,493,18.509104477611938,54,104,67,0,Low Engagement
17732,372,1,303.97,93,16.887222222222224,18,0,18,1,Regular Customers
17733,38,2,692.19,463,19.776857142857143,33,222,35,0,Low Engagement
17734,53,3,700.63,422,16.293720930232556,40,180,43,0,Low Engagement
17735,1,19,13110.02,8439,19.000028985507246,319,365,690,2,Loyal Customers
17736,8,3,377.44,238,15.0976,24,104,25,0,Low Engagement
17737,8,2,168.24,108,16.824,8,49,10,1,Regular Customers
17738,18,4,1879.05,1029,19.371649484536082,89,262,97,0,Low Engagement
17739,11,7,2578.95,831,56.064130434782605,29,348,46,0,Low Engagement
17742,112,2,355.11,89,23.674,13,219,15,1,Regular Customers
17744,3,6,2322.4,3412,17.076470588235296,110,354,136,2,Loyal Customers
17746,239,1,110.25,29,18.375,6,0,6,1,Regular Customers
17747,112,1,71.4,12,71.4,1,0,1,3,VIP Customers
17749,177,2,674.52,320,19.272,33,78,35,1,Regular Customers
17750,4,9,1694.16,3696,9.30857142857143,100,158,182,2,Loyal Customers
17752,358,1,80.64,192,80.64,1,0,1,3,VIP Customers
17754,0,5,1664.65,1816,18.703932584269666,82,259,89,0,Low Engagement
17757,0,30,5337.4400000000005,2967,7.232303523035231,274,370,738,2,Loyal Customers
17758,18,8,3408.2000000000003,2054,8.436138613861386,310,230,404,2,Loyal Customers
17759,16,3,818.71,696,9.198988764044945,81,152,89,0,Low Engagement
17760,21,2,287.59,239,11.503599999999999,25,351,25,0,Low Engagement
17761,32,1,712.78,398,37.514736842105265,19,0,19,1,Regular Customers
17763,262,1,15.0,12,15.0,1,0,1,1,Regular Customers
17764,50,2,772.55,351,10.880985915492957,71,160,71,0,Low Engagement
17765,158,3,367.63,143,6.564821428571428,51,98,56,1,Regular Customers
17767,14,1,271.2,128,12.914285714285715,21,0,21,1,Regular Customers
17768,7,3,2081.9,1122,21.243877551020407,77,157,98,0,Low Engagement
17769,12,10,3957.43,1850,13.017861842105262,200,308,304,2,Loyal Customers
17770,198,5,1143.27,365,30.086052631578948,33,83,38,0,Low Engagement
17771,56,2,245.33,283,4.628867924528302,50,266,53,0,Low Engagement
17772,10,2,173.45,55,3.469,50,0,50,1,Regular Customers
17774,96,4,1213.73,508,7.932875816993464,123,208,153,0,Low Engagement
17775,254,1,56.4,72,18.8,3,0,3,1,Regular Customers
17777,24,3,647.56,501,3.408210526315789,141,75,190,0,Low Engagement
17779,20,3,650.32,396,8.028641975308643,73,122,81,0,Low Engagement
17781,158,2,188.02,34,15.668333333333335,12,93,12,1,Regular Customers
17783,71,2,283.47,354,4.23089552238806,67,175,67,0,Low Engagement
17785,52,1,131.94,67,10.149230769230769,13,0,13,1,Regular Customers
17786,84,2,266.85,195,3.9242647058823534,57,231,68,0,Low Engagement
17787,152,4,1817.54,896,14.19953125,94,218,128,0,Low Engagement
17788,129,1,11.75,2,5.875,2,0,2,1,Regular Customers
17789,280,1,225.9,74,16.135714285714286,14,0,14,1,Regular Customers
17790,26,14,1964.3,835,10.393121693121692,121,338,189,2,Loyal Customers
17791,29,1,106.1,46,10.61,10,0,10,1,Regular Customers
17793,24,1,300.34,226,5.77576923076923,49,0,52,1,Regular Customers
17795,179,2,342.83,305,7.618444444444444,43,85,45,1,Regular Customers
17796,39,4,690.0,176,8.518518518518519,63,329,81,0,Low Engagement
17797,21,3,780.43,498,7.0309009009009005,102,160,111,0,Low Engagement
17799,21,10,3039.17,1753,7.522698019801981,280,339,404,2,Loyal Customers
17800,36,9,1186.21,731,11.62950980392157,50,296,102,0,Low Engagement
17802,81,3,1285.04,752,9.178857142857142,102,290,140,0,Low Engagement
17805,73,1,512.31,478,51.230999999999995,10,0,10,1,Regular Customers
17806,10,1,546.04,727,12.698604651162789,43,0,43,0,Low Engagement
17809,15,7,2677.51,1473,51.49057692307693,42,357,52,2,Loyal Customers
17811,3,39,7551.12,4065,9.14179176755448,358,329,826,2,Loyal Customers
17812,12,4,699.81,329,5.261729323308271,113,355,133,0,Low Engagement
17813,13,5,1698.07,752,4.879511494252873,297,57,348,2,Loyal Customers
17816,36,4,36.56,30,2.150588235294118,16,328,17,1,Regular Customers
17817,3,3,387.68,67,11.747878787878788,32,272,33,0,Low Engagement
17819,71,7,2653.67,935,58.970444444444446,36,299,45,0,Low Engagement
17824,50,1,298.4,408,22.95384615384615,13,0,13,1,Regular Customers
17827,4,5,1987.33,1240,9.24339534883721,190,359,215,2,Loyal Customers
17828,22,4,1165.09,655,18.20453125,53,162,64,0,Low Engagement
17829,298,1,889.24,496,29.641333333333332,30,0,30,1,Regular Customers
17830,1,3,398.7,92,17.33478260869565,18,287,23,0,Low Engagement
17831,32,1,35.400000000000006,12,17.700000000000003,2,0,2,1,Regular Customers
17832,49,1,155.37,208,2.547049180327869,61,0,61,1,Regular Customers
17835,2,3,342.24,344,5.800677966101695,45,20,59,0,Low Engagement
17836,46,1,109.83,87,4.775217391304348,22,0,23,1,Regular Customers
17837,41,8,1535.33,508,9.536211180124223,109,120,161,0,Low Engagement
17838,26,5,2720.8,1831,23.254700854700857,96,345,117,2,Loyal Customers
17839,41,1,318.15,257,6.11826923076923,50,0,52,1,Regular Customers
17841,1,124,39505.99,22644,5.15542085345165,1322,371,7663,2,Loyal Customers
17843,302,1,197.73,88,5.6494285714285715,35,0,35,1,Regular Customers
17844,106,1,51.559999999999995,52,10.312,5,0,5,1,Regular Customers
17848,80,9,901.1999999999999,398,17.670588235294115,41,276,51,0,Low Engagement
17849,217,4,605.8000000000001,114,23.300000000000004,14,115,26,1,Regular Customers
17850,371,34,5391.21,1733,18.15222222222222,21,1,297,2,Loyal Customers
17852,11,2,114.34,53,4.764166666666667,21,0,24,1,Regular Customers
17854,184,2,311.26,84,20.750666666666667,15,41,15,1,Regular Customers
17855,372,1,208.97,197,12.292352941176471,17,0,17,1,Regular Customers
17856,1,4,678.83,426,52.21769230769231,11,279,13,0,Low Engagement
17857,32,11,1285.22,2592,98.86307692307693,6,333,13,3,VIP Customers
17858,5,12,5140.66,2694,26.09472081218274,101,363,197,2,Loyal Customers
17859,304,1,141.92000000000002,102,6.170434782608696,23,0,23,1,Regular Customers
17860,368,1,226.45000000000002,93,4.354807692307693,49,0,52,1,Regular Customers
17861,2,8,2097.88,1985,9.579360730593608,172,316,219,2,Loyal Customers
17862,323,1,330.9,100,30.08181818181818,11,0,11,1,Regular Customers
17863,58,6,3160.0,2638,21.35135135135135,110,310,148,2,Loyal Customers
17864,12,3,554.85,706,6.165,70,262,90,0,Low Engagement
17865,30,20,10238.62,5708,27.82233695652174,189,333,368,2,Loyal Customers
17866,142,1,329.65,174,36.62777777777777,9,0,9,1,Regular Customers
17867,29,6,376.12,183,5.698787878787879,60,258,66,0,Low Engagement
17869,106,5,428.18,111,10.7045,37,260,40,0,Low Engagement
17870,1,11,1539.49,1223,5.7230111524163565,213,132,269,2,Loyal Customers
17871,204,1,155.9,182,15.59,10,0,10,1,Regular Customers
17873,79,5,1719.5800000000002,1034,40.94238095238096,23,293,42,0,Low Engagement
17874,184,6,683.46,221,14.857826086956523,37,70,46,0,Low Engagement
17877,169,1,237.61,98,19.800833333333333,12,0,12,1,Regular Customers
17878,43,1,379.45,401,14.59423076923077,26,0,26,1,Regular Customers
17879,173,1,178.51999999999998,45,29.75333333333333,6,0,6,1,Regular Customers
17880,364,1,458.92,314,17.65076923076923,26,0,26,1,Regular Customers
17881,303,1,133.35000000000002,32,16.668750000000003,8,0,8,1,Regular Customers
17883,2,4,664.34,374,4.6784507042253525,133,242,142,0,Low Engagement
17884,3,4,695.0699999999999,817,6.151061946902654,107,367,113,0,Low Engagement
17885,11,1,156.34,110,2.949811320754717,50,0,53,1,Regular Customers
17886,31,3,869.28,469,8.52235294117647,93,217,102,0,Low Engagement
17887,128,1,111.35,30,11.135,10,0,10,1,Regular Customers
17888,20,8,716.0,973,11.015384615384615,60,335,65,0,Low Engagement
17889,211,2,201.37,77,10.0685,20,109,20,1,Regular Customers
17890,322,2,586.89,402,6.449340659340659,88,38,91,1,Regular Customers
17891,161,1,203.85999999999999,393,5.995882352941176,34,0,34,1,Regular Customers
17892,55,3,244.1,109,8.717857142857143,27,99,28,1,Regular Customers
17893,224,1,107.21,149,7.147333333333333,15,0,15,1,Regular Customers
17894,71,8,1118.54,402,5.856230366492146,126,294,191,2,Loyal Customers
17895,43,1,95.45,127,6.363333333333333,15,0,15,1,Regular Customers
17896,22,1,256.32,288,128.16,2,0,2,3,VIP Customers
17897,172,3,541.8100000000001,222,5.01675925925926,100,200,108,0,Low Engagement
17898,84,2,152.06,190,5.430714285714286,27,121,28,1,Regular Customers
17899,158,1,154.55,170,4.985483870967743,29,0,31,1,Regular Customers
17900,189,2,112.19999999999999,73,18.7,4,0,6,1,Regular Customers
17901,28,1,110.38,24,5.809473684210526,19,0,19,1,Regular Customers
17904,20,1,181.07,59,5.325588235294117,33,0,34,1,Regular Customers
17905,70,4,798.99,406,24.21181818181818,33,302,33,0,Low Engagement
17906,246,1,72.9,26,6.075,12,0,12,1,Regular Customers
17908,373,1,232.03,169,4.2968518518518515,51,0,54,1,Regular Customers
17911,8,1,366.23,223,9.390512820512821,39,0,39,1,Regular Customers
17912,309,5,310.06,184,8.38,35,54,37,1,Regular Customers
17913,58,2,408.65,288,7.0456896551724135,55,296,58,0,Low Engagement
17914,3,1,329.36,457,4.391466666666667,72,0,75,0,Low Engagement
17917,44,3,335.03,184,3.6416304347826083,77,317,92,0,Low Engagement
17919,87,1,1065.24,732,48.42,22,0,22,0,Low Engagement
17920,3,17,4107.6,2471,6.186144578313254,406,369,664,2,Loyal Customers
17921,63,4,820.23,425,5.776267605633803,114,202,142,0,Low Engagement
17924,11,6,1703.7,848,65.52692307692308,24,361,26,0,Low Engagement
17926,132,2,397.29,306,18.91857142857143,17,70,21,1,Regular Customers
17928,44,2,184.46,68,8.384545454545455,22,200,22,1,Regular Customers
17929,10,2,332.20000000000005,52,110.73333333333335,3,297,3,3,VIP Customers
17930,35,5,1740.48,1594,44.62769230769231,26,203,39,0,Low Engagement
17931,133,2,408.36,249,6.282461538461539,63,121,65,0,Low Engagement
17932,28,3,1331.57,789,14.795222222222222,84,182,90,0,Low Engagement
17934,51,2,704.25,478,33.535714285714285,21,7,21,0,Low Engagement
17935,137,2,142.89,81,5.1032142857142855,27,3,28,1,Regular Customers
17936,4,1,380.13,257,5.279583333333333,68,0,72,0,Low Engagement
17937,8,7,3019.62,1562,81.61135135135135,17,353,37,2,Loyal Customers
17939,159,1,99.14,40,8.261666666666667,12,0,12,1,Regular Customers
17940,48,9,1296.82,5434,92.63,5,253,14,3,VIP Customers
17941,130,1,304.56,252,152.28,2,0,2,3,VIP Customers
17942,7,1,77.50000000000001,38,38.75000000000001,2,0,2,1,Regular Customers
17946,232,2,149.57999999999998,75,7.478999999999999,18,26,20,1,Regular Customers
17947,36,1,176.68,168,19.63111111111111,9,0,9,1,Regular Customers
17949,7,8,1033.5,819,103.35,9,282,10,3,VIP Customers
17950,71,3,482.2,366,6.791549295774648,63,293,71,0,Low Engagement
17951,39,3,1008.5400000000001,616,50.42700000000001,18,333,20,0,Low Engagement
17954,4,12,2314.13,2221,4.851425576519916,326,365,477,2,Loyal Customers
17955,198,4,557.3,273,29.331578947368417,14,20,19,1,Regular Customers
17956,248,1,12.75,1,12.75,1,0,1,1,Regular Customers
17957,65,1,110.72,275,3.6906666666666665,30,0,30,1,Regular Customers
17958,116,1,136.16,50,22.69333333333333,6,0,6,1,Regular Customers
17960,170,1,73.78,41,2.8376923076923077,26,0,26,1,Regular Customers
17961,20,39,1296.44,560,5.206586345381527,211,350,249,2,Loyal Customers
17962,141,1,102.41,127,3.0120588235294115,33,0,34,1,Regular Customers
17964,31,2,463.21,294,4.726632653061224,84,340,98,0,Low Engagement
17965,37,14,2599.19,1532,7.997507692307693,274,331,325,2,Loyal Customers
17966,37,5,1098.43,2571,16.15338235294118,53,223,68,0,Low Engagement
17967,371,1,112.27,73,2.673095238095238,41,0,42,1,Regular Customers
17968,373,1,265.1,151,3.27283950617284,74,0,81,1,Regular Customers
17969,165,2,228.2,152,16.3,14,194,14,1,Regular Customers
17970,210,1,562.79,513,19.40655172413793,27,0,29,1,Regular Customers
17972,241,1,135.19,36,4.506333333333333,30,0,30,1,Regular Customers
17973,51,1,337.04,176,22.469333333333335,15,0,15,1,Regular Customers
17974,24,3,703.99,500,4.266606060606061,143,194,165,0,Low Engagement
17975,14,13,4479.96,1563,15.342328767123288,188,351,292,2,Loyal Customers
17976,371,1,321.79,93,5.645438596491228,56,0,57,1,Regular Customers
17977,28,1,288.14,342,13.72095238095238,19,0,21,1,Regular Customers
17978,364,1,300.91999999999996,499,25.076666666666664,12,0,12,1,Regular Customers
17979,35,4,729.01,379,5.321240875912409,115,224,137,0,Low Engagement
17980,165,3,811.45,682,27.048333333333336,23,193,30,0,Low Engagement
17984,144,1,152.68,98,3.1808333333333336,48,0,48,1,Regular Customers
17985,21,1,631.35,171,30.064285714285717,20,0,21,1,Regular Customers
17986,55,1,20.8,10,20.8,1,0,1,1,Regular Customers
17987,184,1,198.57,261,15.274615384615384,13,0,13,1,Regular Customers
17988,11,7,201.12,43,5.292631578947368,37,314,38,0,Low Engagement
17990,236,3,630.84,414,21.753103448275862,27,124,29,1,Regular Customers
17991,224,2,93.35,25,18.669999999999998,4,0,5,1,Regular Customers
17994,121,4,674.89,495,8.542911392405063,63,169,79,0,Low Engagement
17995,281,1,76.1,133,38.05,2,0,2,1,Regular Customers
17997,73,8,1962.46,2273,11.966219512195122,133,89,164,2,Loyal Customers
17999,36,2,380.39,219,4.18010989010989,87,329,91,0,Low Engagement
18001,11,2,415.13,362,7.282982456140351,56,74,57,0,Low Engagement
18004,361,1,157.92,75,4.268108108108108,32,0,37,1,Regular Customers
18005,3,2,226.47,86,4.273018867924528,52,43,53,1,Regular Customers
18006,22,1,444.68,220,20.212727272727275,21,0,22,1,Regular Customers
18008,69,6,536.1899999999999,589,19.858888888888888,23,248,27,0,Low Engagement
18009,234,1,247.39,125,7.9803225806451605,31,0,31,1,Regular Customers
18010,256,1,174.8,60,12.485714285714286,14,0,14,1,Regular Customers
18011,372,1,102.78999999999999,71,3.671071428571428,28,0,28,1,Regular Customers
18013,154,2,187.29,285,6.041612903225806,31,0,31,1,Regular Customers
18014,27,1,154.27,65,5.3196551724137935,28,0,29,1,Regular Customers
18015,3,1,120.03,157,2.6093478260869567,46,0,46,1,Regular Customers
18016,31,5,1477.66,1027,12.111967213114754,90,331,122,0,Low Engagement
18017,80,3,523.0,300,174.33333333333334,1,229,3,3,VIP Customers
18018,107,2,122.14,55,4.211724137931035,29,91,29,1,Regular Customers
18019,51,1,38.45,7,7.69,5,0,5,1,Regular Customers
18022,35,1,612.72,703,3.73609756097561,141,0,164,0,Low Engagement
18024,152,2,389.78,184,18.56095238095238,21,0,21,1,Regular Customers
18027,98,1,115.31,78,5.490952380952381,21,0,21,1,Regular Customers
18030,3,2,230.64999999999998,67,25.627777777777776,8,38,9,1,Regular Customers
18032,333,1,73.5,42,14.7,5,0,5,1,Regular Customers
18033,64,1,93.82000000000001,252,2.8430303030303032,32,0,33,1,Regular Customers
18034,21,2,418.68,559,3.8061818181818183,99,0,110,0,Low Engagement
18035,35,3,713.89,584,14.569183673469388,44,7,49,0,Low Engagement
18036,31,3,403.12,232,4.288510638297873,77,213,94,0,Low Engagement
18037,153,6,70.02,20,3.685263157894737,19,207,19,1,Regular Customers
18040,18,2,357.20000000000005,148,18.8,18,226,19,0,Low Engagement
18041,11,21,4097.37,3758,8.94622270742358,285,361,458,2,Loyal Customers
18042,53,1,165.04999999999998,33,23.578571428571426,7,0,7,1,Regular Customers
18043,24,3,529.29,265,4.6025217391304345,106,342,115,0,Low Engagement
18044,3,10,2088.6,1033,16.445669291338582,88,356,127,2,Loyal Customers
18045,44,1,178.34,138,4.147441860465117,43,0,43,1,Regular Customers
18048,202,2,172.29000000000002,127,24.612857142857145,6,0,7,1,Regular Customers
18050,358,1,74.4,40,14.88,5,0,5,1,Regular Customers
18053,70,1,300.02,302,15.001,20,0,20,1,Regular Customers
18055,6,10,6761.34,2452,18.88642458100559,223,362,358,2,Loyal Customers
18056,287,1,363.65,211,19.139473684210525,19,0,19,1,Regular Customers
18058,9,1,170.16,88,56.72,3,0,3,1,Regular Customers
18059,22,3,306.46,258,17.025555555555556,17,44,18,1,Regular Customers
18061,21,10,1890.45,739,42.01,17,344,45,0,Low Engagement
18062,172,3,720.52,396,26.685925925925925,23,164,27,0,Low Engagement
18064,132,1,406.0,224,81.2,5,0,5,3,VIP Customers
18065,5,14,2392.83,1027,17.465912408759124,110,358,137,2,Loyal Customers
18066,74,1,318.0,108,31.8,10,0,10,1,Regular Customers
18067,39,1,396.33,189,10.711621621621621,36,0,37,1,Regular Customers
18068,288,1,101.69999999999999,6,101.69999999999999,1,0,1,3,VIP Customers
18069,25,5,2009.24,1296,4.396586433260394,334,301,457,2,Loyal Customers
18071,257,2,453.0,260,18.12,23,108,25,1,Regular Customers
18072,185,1,247.44,288,13.746666666666666,18,0,18,1,Regular Customers
18073,113,12,2282.54,1614,34.583939393939396,23,82,66,0,Low Engagement
18074,373,1,489.6,190,37.66153846153846,13,0,13,1,Regular Customers
18075,22,10,2611.75,1464,18.392605633802816,97,337,142,2,Loyal Customers
18077,7,11,2584.41,1839,11.589282511210762,101,358,223,2,Loyal Customers
18078,216,2,336.13,145,11.590689655172413,27,41,29,1,Regular Customers
18079,44,4,3613.15,7347,29.37520325203252,99,193,123,2,Loyal Customers
18081,35,3,343.45,195,20.20294117647059,14,97,17,0,Low Engagement
18082,25,1,680.84,608,9.726285714285714,62,0,70,0,Low Engagement
18084,15,1,90.47999999999999,312,90.47999999999999,1,0,1,3,VIP Customers
18085,329,2,689.95,265,23.79137931034483,25,43,29,1,Regular Customers
18086,273,1,101.34,106,14.477142857142857,7,0,7,1,Regular Customers
18088,60,1,166.03,107,4.487297297297298,35,0,37,1,Regular Customers
18092,1,11,6733.54,2644,83.13012345679012,27,363,81,2,Loyal Customers
18093,92,4,2106.52,1392,58.51444444444444,31,209,36,0,Low Engagement
18094,81,7,2585.3,1918,37.46811594202899,38,210,69,0,Low Engagement
18095,312,2,580.0500000000001,419,27.621428571428574,20,20,21,1,Regular Customers
18096,11,3,849.06,788,4.331938775510204,157,52,196,0,Low Engagement
18097,7,6,2662.4,1662,25.116981132075473,65,346,106,2,Loyal Customers
18099,126,1,168.31,149,8.858421052631579,19,0,19,1,Regular Customers
18101,10,2,222.4,87,5.5600000000000005,37,132,40,0,Low Engagement
18102,0,26,12469.56,4817,89.70906474820144,97,366,139,2,Loyal Customers
18104,36,1,754.64,362,19.858947368421052,38,0,38,0,Low Engagement
18105,37,1,113.48000000000002,46,6.304444444444446,18,0,18,1,Regular Customers
18106,329,1,421.9,126,11.402702702702703,33,0,37,1,Regular Customers
18108,253,1,271.0,84,15.941176470588236,17,0,17,1,Regular Customers
18109,1,26,7764.02,4208,17.645500000000002,119,368,440,2,Loyal Customers
18110,19,1,198.8,72,5.372972972972973,33,0,37,1,Regular Customers
18112,11,2,352.69,255,13.565,26,154,26,0,Low Engagement
18113,368,1,76.32000000000001,72,76.32000000000001,1,0,1,3,VIP Customers
18114,289,1,220.1,55,7.860714285714286,28,0,28,1,Regular Customers
18116,67,8,1399.51,819,3.7824594594594596,229,296,370,2,Loyal Customers
18117,25,1,314.4,604,4.4281690140845065,67,0,71,0,Low Engagement
